Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
66,move,"move 18 26",2,450,350,150,23,1,100,18,26,100,1,16
67,move,"move 0 17",3,455,350,150,23,1,100,18,26,100,0,17
68,nothing,"nothing "Player chose to do nothing"",1,455,350,150,23,1,100,18,26,100,0,17
69,move,"move 19 25",2,460,350,150,23,1,100,19,25,100,0,17
70,move,"move 1 16",3,465,350,150,23,1,100,19,25,100,1,16
71,move,"move 22 2",1,470,350,150,22,2,100,19,25,100,1,16
72,move,"move 20 26",2,475,350,150,22,2,100,20,26,100,1,16
73,move,"move 0 17",3,480,350,150,22,2,100,20,26,100,0,17
74,move,"move 23 3",1,485,350,150,23,3,100,20,26,100,0,17
75,move,"move 21 27",2,490,350,150,23,3,100,21,27,100,0,17
76,move,"move 1 18",3,495,350,150,23,3,100,21,27,100,1,18
77,move,"move 24 4",1,500,350,150,24,4,100,21,27,100,1,18
78,dig,"dig 20 28",2,507,350,150,24,4,100,21,27,100,1,18
79,dig,"dig 0 19",3,514,350,150,24,4,100,21,27,100,1,18
80,move,"move 23 3",1,519,350,150,23,3,100,21,27,100,1,18
81,move,"move 22 28",2,524,350,150,23,3,100,22,28,100,1,18
82,move,"move 0 17",3,529,350,150,23,3,100,22,28,100,0,17
83,move,"move 24 4",1,534,350,150,24,4,100,22,28,100,0,17
84,move,"move 23 29",2,533,330,130,24,4,100,23,29,100,0,17
85,move,"move 1 16",3,538,330,130,24,4,100,23,29,100,1,16
86,move,"move 25 3",1,543,330,130,25,3,100,23,29,100,1,16
87,move,"move 24 28",2,548,330,130,25,3,100,24,28,100,1,16
88,move,"move 0 15",3,553,330,130,25,3,100,24,28,100,0,15
89,move,"move 24 4",1,558,330,130,24,4,100,24,28,100,0,15
90,move,"move 23 27",2,556,310,110,24,4,100,23,27,100,0,15
91,move,"move 1 16",3,561,310,110,24,4,100,23,27,100,1,16
92,move,"move 25 5",1,566,310,110,25,5,100,23,27,100,1,16
93,dig,"dig 24 26",2,566,290,90,25,5,100,23,27,100,1,16
94,move,"move 0 15",3,571,290,90,25,5,100,23,27,100,0,15
95,move,"move 26 6",1,576,290,90,26,6,100,23,27,100,0,15
96,move,"move 22 26",2,581,290,90,26,6,100,22,26,100,0,15
97,move,"move 1 14",3,586,290,90,26,6,100,22,26,100,1,14
98,move,"move 25 5",1,586,290,90,26,6,100,22,26,100,1,14
99,move,"move 21 27",2,591,290,90,26,6,100,21,27,100,1,14
100,move,"move 2 13",3,596,290,90,26,6,100,21,27,100,2,13
101,move,"move 25 7",1,596,290,90,26,6,100,21,27,100,2,13
102,move,"move 22 28",2,601,290,90,26,6,100,22,28,100,2,13
103,dig,"dig 1 12",3,608,290,90,26,6,100,22,28,100,2,13
104,shoot,"shoot W",1,606,282,82,26,6,100,22,28,100,2,13
105,move,"move 23 27",2,608,274,74,26,6,100,23,27,100,2,13
106,move,"move 1 14",3,610,266,66,26,6,100,23,27,100,1,14
107,shoot,"shoot W",1,608,258,58,26,6,100,23,27,100,1,14
108,move,"move 22 28",2,610,250,50,26,6,100,22,28,100,1,14
109,nothing,"nothing "Player chose to do nothing"",3,610,250,50,26,6,100,22,28,100,1,14
110,shoot,"shoot W",1,610,250,50,26,6,100,22,28,100,1,14
111,move,"move 23 29",2,612,242,42,26,6,100,23,29,100,1,14
112,dig,"dig 0 13",3,619,242,42,26,6,100,23,29,100,1,14
113,shoot,"shoot S",1,617,234,34,26,6,100,23,29,100,1,14
114,move,"move 22 30",2,619,226,26,26,6,100,22,30,100,1,14
115,move,"move 2 15",3,622,220,26,26,6,97,22,30,97,2,15
116,shoot,"shoot S",1,634,209,18,26,6,94,22,30,97,2,15
117,move,"move 23 29",2,636,198,10,26,6,91,23,29,97,2,15
118,nothing,"nothing "Player chose to do nothing"",3,636,198,10,26,6,91,23,29,97,2,15
119,shoot,"shoot S",1,649,190,2,26,6,91,23,29,97,2,15
120,move,"move 24 28",2,653,188,-6,26,6,91,24,28,97,2,15
121,move,"move 3 14",3,658,188,-6,26,6,91,24,28,97,3,14
122,nothing,"nothing "Player chose to do nothing"",2,658,188,-6,26,6,91,24,28,97,3,14
123,move,"move 2 13",3,663,188,-6,26,6,91,24,28,97,2,13
124,move,"move 25 27",2,668,188,-6,26,6,91,25,27,97,2,13
125,nothing,"nothing "Player chose to do nothing"",3,668,188,-6,26,6,91,25,27,97,2,13
126,move,"move 24 28",2,673,188,-6,26,6,91,24,28,97,2,13
127,move,"move 3 12",3,677,185,-6,26,6,88,24,28,97,3,12
128,move,"move 25 27",2,681,182,-6,26,6,85,25,27,97,3,12
129,dig,"dig 2 11",3,687,179,-6,26,6,82,25,27,97,3,12
130,nothing,"nothing "Player chose to do nothing"",2,686,176,-6,26,6,79,25,27,97,3,12
131,dig,"dig 4 13",3,692,173,-6,26,6,76,25,27,97,3,12
132,nothing,"nothing "Player chose to do nothing"",2,691,170,-6,26,6,73,25,27,97,3,12
133,nothing,"nothing "Player chose to do nothing"",3,690,167,-6,26,6,70,25,27,97,3,12
134,dig,"dig 26 28",2,696,164,-6,26,6,67,25,27,97,3,12
135,move,"move 4 11",3,700,161,-6,26,6,64,25,27,97,4,11
136,nothing,"nothing "Player chose to do nothing"",2,699,158,-6,26,6,61,25,27,97,4,11
137,dig,"dig 3 10",3,705,155,-6,26,6,58,25,27,97,4,11
138,move,"move 24 26",2,709,152,-6,26,6,55,24,26,97,4,11
139,nothing,"nothing "Player chose to do nothing"",3,709,152,-6,26,6,55,24,26,97,4,11
140,nothing,"nothing "Player chose to do nothing"",2,709,152,-6,26,6,55,24,26,97,4,11
141,nothing,"nothing "Player chose to do nothing"",3,709,152,-6,26,6,55,24,26,97,4,11
142,nothing,"nothing "Player chose to do nothing"",2,709,152,-6,26,6,55,24,26,97,4,11
143,move,"move 5 12",3,714,152,-6,26,6,55,24,26,97,5,12
144,nothing,"nothing "Player chose to do nothing"",2,714,152,-6,26,6,55,24,26,97,5,12
145,move,"move 6 13",3,719,152,-6,26,6,55,24,26,97,6,13
146,dig,"dig 23 25",2,726,152,-6,26,6,55,24,26,97,6,13
147,dig,"dig 7 12",3,733,152,-6,26,6,55,24,26,97,6,13
148,move,"move 25 25",2,738,152,-6,26,6,55,25,25,97,6,13
149,move,"move 7 12",3,743,152,-6,26,6,55,25,25,97,7,12
150,move,"move 24 26",2,748,152,-6,26,6,55,24,26,97,7,12
151,dig,"dig 8 11",3,754,149,-6,26,6,52,24,26,97,7,12
152,move,"move 25 25",2,758,146,-6,26,6,49,25,25,97,7,12
153,move,"move 6 13",3,762,143,-6,26,6,46,25,25,97,6,13
154,dig,"dig 26 26",2,768,140,-6,26,6,43,25,25,97,6,13
155,move,"move 5 14",3,772,137,-6,26,6,40,25,25,97,5,14
156,dig,"dig 26 24",2,778,134,-6,26,6,37,25,25,97,5,14
157,move,"move 4 13",3,782,131,-6,26,6,34,25,25,97,4,13
158,nothing,"nothing "Player chose to do nothing"",2,780,125,-6,26,6,31,25,25,94,4,13
159,move,"move 5 14",3,783,119,-6,26,6,28,25,25,91,5,14
160,dig,"dig 24 24",2,789,116,-6,26,6,25,25,25,91,5,14
161,move,"move 6 13",3,793,113,-6,26,6,22,25,25,91,6,13
162,nothing,"nothing "Player chose to do nothing"",2,792,110,-6,26,6,19,25,25,91,6,13
163,move,"move 7 14",3,796,107,-6,26,6,16,25,25,91,7,14
164,nothing,"nothing "Player chose to do nothing"",2,795,104,-6,26,6,13,25,25,91,7,14
165,move,"move 6 13",3,799,101,-6,26,6,10,25,25,91,6,13
166,move,"move 24 24",2,803,98,-6,26,6,7,24,24,91,6,13
167,move,"move 7 14",3,808,98,-6,26,6,7,24,24,91,7,14
168,dig,"dig 23 23",2,815,98,-6,26,6,7,24,24,91,7,14
169,move,"move 6 15",3,820,98,-6,26,6,7,24,24,91,6,15
170,move,"move 23 25",2,825,98,-6,26,6,7,23,25,91,6,15
171,dig,"dig 5 16",3,832,98,-6,26,6,7,23,25,91,6,15
172,nothing,"nothing "Player chose to do nothing"",2,832,98,-6,26,6,7,23,25,91,6,15
173,move,"move 5 14",3,836,95,-6,26,6,4,23,25,91,5,14
174,nothing,"nothing "Player chose to do nothing"",2,835,92,-6,26,6,1,23,25,91,5,14
175,nothing,"nothing "Player chose to do nothing"",3,835,91,-6,26,6,-2,23,25,91,5,14
176,nothing,"nothing "Player chose to do nothing"",3,835,91,-6,26,6,-2,23,25,91,5,14
177,move,"move 6 13",3,839,88,-6,26,6,-2,23,25,88,6,13
178,move,"move 7 14",3,844,88,-6,26,6,-2,23,25,88,7,14
179,move,"move 6 15",3,849,88,-6,26,6,-2,23,25,88,6,15
180,move,"move 5 16",3,854,88,-6,26,6,-2,23,25,88,5,16
181,move,"move 6 15",3,858,85,-6,26,6,-2,23,25,85,6,15
182,move,"move 7 16",3,863,85,-6,26,6,-2,23,25,85,7,16
183,move,"move 8 15",3,868,85,-6,26,6,-2,23,25,85,8,15
184,move,"move 7 16",3,873,85,-6,26,6,-2,23,25,85,7,16
185,move,"move 8 15",3,878,85,-6,26,6,-2,23,25,85,8,15
186,dig,"dig 9 14",3,885,85,-6,26,6,-2,23,25,85,8,15
187,move,"move 7 16",3,890,85,-6,26,6,-2,23,25,85,7,16
188,dig,"dig 8 17",3,897,85,-6,26,6,-2,23,25,85,7,16
189,move,"move 8 17",3,902,85,-6,26,6,-2,23,25,85,8,17
190,dig,"dig 7 18",3,909,85,-6,26,6,-2,23,25,85,8,17
191,move,"move 7 16",3,914,85,-6,26,6,-2,23,25,85,7,16
192,move,"move 6 17",3,919,85,-6,26,6,-2,23,25,85,6,17
193,dig,"dig 5 18",3,926,85,-6,26,6,-2,23,25,85,6,17
194,nothing,"nothing "Player chose to do nothing"",3,925,82,-6,26,6,-2,23,25,82,6,17
195,move,"move 7 18",3,929,79,-6,26,6,-2,23,25,79,7,18
196,nothing,"nothing "Player chose to do nothing"",3,929,79,-6,26,6,-2,23,25,79,7,18
197,nothing,"nothing "Player chose to do nothing"",3,929,79,-6,26,6,-2,23,25,79,7,18
198,move,"move 8 19",3,934,79,-6,26,6,-2,23,25,79,8,19
199,move,"move 9 18",3,939,79,-6,26,6,-2,23,25,79,9,18
200,move,"move 8 19",3,944,79,-6,26,6,-2,23,25,79,8,19
201,move,"move 9 18",3,949,79,-6,26,6,-2,23,25,79,9,18
202,move,"move 8 19",3,954,79,-6,26,6,-2,23,25,79,8,19
203,move,"move 7 18",3,959,79,-6,26,6,-2,23,25,79,7,18
204,move,"move 8 17",3,964,79,-6,26,6,-2,23,25,79,8,17
205,move,"move 7 18",3,969,79,-6,26,6,-2,23,25,79,7,18
206,move,"move 8 17",3,974,79,-6,26,6,-2,23,25,79,8,17
207,move,"move 7 16",3,979,79,-6,26,6,-2,23,25,79,7,16
208,move,"move 8 17",3,984,79,-6,26,6,-2,23,25,79,8,17
209,nothing,"nothing "Player chose to do nothing"",3,984,79,-6,26,6,-2,23,25,79,8,17
210,move,"move 7 16",3,989,79,-6,26,6,-2,23,25,79,7,16
211,move,"move 8 17",3,993,76,-6,26,6,-2,23,25,76,8,17
212,move,"move 9 18",3,998,76,-6,26,6,-2,23,25,76,9,18
213,move,"move 10 17",3,1003,76,-6,26,6,-2,23,25,76,10,17
214,move,"move 9 16",3,1008,76,-6,26,6,-2,23,25,76,9,16
215,move,"move 10 17",3,1013,76,-6,26,6,-2,23,25,76,10,17
216,dig,"dig 11 16",3,1020,76,-6,26,6,-2,23,25,76,10,17
217,move,"move 9 18",3,1025,76,-6,26,6,-2,23,25,76,9,18
218,move,"move 8 17",3,1030,76,-6,26,6,-2,23,25,76,8,17
219,move,"move 9 16",3,1035,76,-6,26,6,-2,23,25,76,9,16
220,dig,"dig 10 15",3,1042,76,-6,26,6,-2,23,25,76,9,16
221,move,"move 10 17",3,1047,76,-6,26,6,-2,23,25,76,10,17
222,move,"move 9 16",3,1052,76,-6,26,6,-2,23,25,76,9,16
223,move,"move 10 17",3,1057,76,-6,26,6,-2,23,25,76,10,17
224,move,"move 11 16",3,1062,76,-6,26,6,-2,23,25,76,11,16
225,move,"move 10 17",3,1067,76,-6,26,6,-2,23,25,76,10,17
226,dig,"dig 11 18",3,1074,76,-6,26,6,-2,23,25,76,10,17
227,move,"move 9 18",3,1079,76,-6,26,6,-2,23,25,76,9,18
228,nothing,"nothing "Player chose to do nothing"",3,1079,76,-6,26,6,-2,23,25,76,9,18
229,nothing,"nothing "Player chose to do nothing"",3,1079,76,-6,26,6,-2,23,25,76,9,18
230,snowball,"snowball 13 18",3,1113,76,-6,26,6,-2,23,25,76,9,18
231,snowball,"snowball 13 18",3,1147,76,-6,26,6,-2,23,25,76,9,18
232,snowball,"snowball 13 18",3,1181,76,-6,26,6,-2,23,25,76,9,18
233,invalid,"invalid",3,1177,76,-6,26,6,-2,23,25,76,9,18
234,invalid,"invalid",3,1173,76,-6,26,6,-2,23,25,76,9,18
235,invalid,"invalid",3,1169,76,-6,26,6,-2,23,25,76,9,18
236,invalid,"invalid",3,1165,76,-6,26,6,-2,23,25,76,9,18
237,invalid,"invalid",3,1161,76,-6,26,6,-2,23,25,76,9,18
238,invalid,"invalid",3,1156,73,-6,26,6,-2,23,25,73,9,18
239,invalid,"invalid",3,1151,70,-6,26,6,-2,23,25,70,9,18
240,invalid,"invalid",3,1143,59,-6,26,6,-2,23,25,59,9,18
241,invalid,"invalid",3,1138,56,-6,26,6,-2,23,25,56,9,18
242,invalid,"invalid",3,1133,53,-6,26,6,-2,23,25,53,9,18
243,invalid,"invalid",3,1126,42,-6,26,6,-2,23,25,42,9,18
244,invalid,"invalid",3,1121,39,-6,26,6,-2,23,25,39,9,18
