Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
55,dig,"dig 20 16",3,432,360,160,14,16,100,15,14,100,21,16
56,dig,"dig 15 16",1,439,360,160,14,16,100,15,14,100,21,16
57,dig,"dig 16 15",2,446,360,160,14,16,100,15,14,100,21,16
58,move,"move 20 16",3,451,360,160,14,16,100,15,14,100,20,16
59,move,"move 15 16",1,456,360,160,15,16,100,15,14,100,20,16
60,move,"move 16 15",2,461,360,160,15,16,100,16,15,100,20,16
61,move,"move 19 16",3,469,370,160,15,16,100,16,15,110,19,16
62,invalid,"invalid",1,465,370,160,15,16,100,16,15,110,19,16
63,dig,"dig 17 14",2,472,370,160,15,16,100,16,15,110,19,16
64,dig,"dig 20 15",3,479,370,160,15,16,100,16,15,110,19,16
65,dig,"dig 14 15",1,486,370,160,15,16,100,16,15,110,19,16
66,move,"move 17 14",2,491,370,160,15,16,100,17,14,110,19,16
67,move,"move 20 15",3,496,370,160,15,16,100,17,14,110,20,15
68,move,"move 16 15",1,501,370,160,16,15,100,17,14,110,20,15
69,move,"move 18 13",2,506,370,160,16,15,100,18,13,110,20,15
70,dig,"dig 21 14",3,513,370,160,16,15,100,18,13,110,20,15
71,move,"move 17 14",1,518,370,160,17,14,100,18,13,110,20,15
72,dig,"dig 19 12",2,525,370,160,17,14,100,18,13,110,20,15
73,move,"move 21 14",3,530,370,160,17,14,100,18,13,110,21,14
74,move,"move 16 13",1,535,370,160,16,13,100,18,13,110,21,14
75,move,"move 19 12",2,540,370,160,16,13,100,19,12,110,21,14
76,dig,"dig 22 13",3,547,370,160,16,13,100,19,12,110,21,14
77,dig,"dig 17 12",1,554,370,160,16,13,100,19,12,110,21,14
78,dig,"dig 20 11",2,561,370,160,16,13,100,19,12,110,21,14
79,move,"move 22 13",3,566,370,160,16,13,100,19,12,110,22,13
80,move,"move 17 12",1,571,370,160,17,12,100,19,12,110,22,13
81,move,"move 20 11",2,576,370,160,17,12,100,20,11,110,22,13
82,dig,"dig 23 12",3,583,370,160,17,12,100,20,11,110,22,13
83,move,"move 18 11",1,588,370,160,18,11,100,20,11,110,22,13
84,dig,"dig 21 10",2,595,370,160,18,11,100,20,11,110,22,13
85,move,"move 23 12",3,600,370,160,18,11,100,20,11,110,23,12
86,dig,"dig 19 10",1,607,370,160,18,11,100,20,11,110,23,12
87,move,"move 21 10",2,612,370,160,18,11,100,21,10,110,23,12
88,dig,"dig 23 11",3,619,370,160,18,11,100,21,10,110,23,12
89,move,"move 19 10",1,624,370,160,19,10,100,21,10,110,23,12
90,dig,"dig 22 9",2,631,370,160,19,10,100,21,10,110,23,12
91,dig,"dig 24 11",3,638,370,160,19,10,100,21,10,110,23,12
92,dig,"dig 20 9",1,645,370,160,19,10,100,21,10,110,23,12
93,move,"move 22 9",2,650,370,160,19,10,100,22,9,110,23,12
94,move,"move 23 11",3,655,370,160,19,10,100,22,9,110,23,11
95,move,"move 20 9",1,660,370,160,20,9,100,22,9,110,23,11
96,dig,"dig 23 8",2,667,370,160,20,9,100,22,9,110,23,11
97,dig,"dig 23 10",3,674,370,160,20,9,100,22,9,110,23,11
98,dig,"dig 21 8",1,681,370,160,20,9,100,22,9,110,23,11
99,banana,"banana 22 4",2,749,370,160,20,9,100,22,9,110,23,11
100,dig,"dig 22 10",3,756,370,160,20,9,100,22,9,110,23,11
101,move,"move 21 8",1,761,370,160,21,8,100,22,9,110,23,11
102,dig,"dig 21 9",2,768,370,160,21,8,100,22,9,110,23,11
103,move,"move 22 10",3,773,370,160,21,8,100,22,9,110,22,10
104,dig,"dig 21 7",1,780,370,160,21,8,100,22,9,110,22,10
105,move,"move 23 8",2,785,370,160,21,8,100,23,8,110,22,10
106,move,"move 21 9",3,790,370,160,21,8,100,23,8,110,21,9
107,move,"move 20 7",1,795,370,160,20,7,100,23,8,110,21,9
108,dig,"dig 22 7",2,802,370,160,20,7,100,23,8,110,21,9
109,move,"move 21 8",3,807,370,160,20,7,100,23,8,110,21,8
110,dig,"dig 21 6",1,814,370,160,20,7,100,23,8,110,21,8
111,banana,"banana 20 4",2,882,370,160,20,7,100,23,8,110,21,8
112,snowball,"snowball 20 4",3,899,370,160,20,7,100,23,8,110,21,8
113,shoot,"shoot N",1,915,370,160,20,7,100,23,8,110,21,8
114,banana,"banana 20 4",2,955,370,160,20,7,100,23,8,110,21,8
115,shoot,"shoot N",1,971,370,160,20,7,100,23,8,110,21,8
116,shoot,"shoot N",1,987,370,160,20,7,100,23,8,110,21,8
117,shoot,"shoot N",1,1003,370,160,20,7,100,23,8,110,21,8
118,shoot,"shoot N",1,1019,370,160,20,7,100,23,8,110,21,8
119,shoot,"shoot N",1,1032,362,152,20,7,100,23,8,110,21,8
120,move,"move 22 7",2,1037,362,152,20,7,100,22,7,110,21,8
121,snowball,"snowball 20 4",3,1054,362,152,20,7,100,22,7,110,21,8
122,shoot,"shoot N",1,1070,362,152,20,7,100,22,7,110,21,8
123,move,"move 21 6",2,1075,362,152,20,7,100,21,6,110,21,8
124,invalid,"invalid",3,1071,362,152,20,7,100,21,6,110,21,8
125,shoot,"shoot N",1,1087,362,152,20,7,100,21,6,110,21,8
126,move,"move 20 5",2,1092,362,152,20,7,100,20,5,110,21,8
127,snowball,"snowball 20 4",3,1092,362,152,20,7,100,20,5,110,21,8
128,move,"move 20 6",1,1097,362,152,20,6,100,20,5,110,21,8
129,shoot,"shoot N",2,1097,362,152,20,6,100,20,5,110,21,8
130,move,"move 20 7",3,1102,362,152,20,6,100,20,5,110,20,7
131,move,"move 19 5",1,1107,362,152,19,5,100,20,5,110,20,7
132,shoot,"shoot N",2,1123,362,152,19,5,100,20,5,110,20,7
133,move,"move 20 6",3,1128,362,152,19,5,100,20,5,110,20,6
134,shoot,"shoot NE",1,1142,354,144,19,5,100,20,5,110,20,6
135,shoot,"shoot N",2,1158,354,144,19,5,100,20,5,110,20,6
136,move,"move 21 7",3,1163,354,144,19,5,100,20,5,110,21,7
137,shoot,"shoot NE",1,1216,346,136,19,5,100,20,5,110,21,7
138,move,"move 19 6",2,1221,346,136,19,5,100,19,6,110,21,7
139,dig,"dig 22 8",3,1228,346,136,19,5,100,19,6,110,21,7
140,move,"move 18 6",1,1233,346,136,18,6,100,19,6,110,21,7
141,dig,"dig 18 7",2,1240,346,136,18,6,100,19,6,110,21,7
142,move,"move 20 6",3,1245,346,136,18,6,100,19,6,110,20,6
143,dig,"dig 17 7",1,1252,346,136,18,6,100,19,6,110,20,6
144,move,"move 18 7",2,1257,346,136,18,6,100,18,7,110,20,6
145,dig,"dig 19 7",3,1264,346,136,18,6,100,18,7,110,20,6
146,move,"move 17 7",1,1269,346,136,17,7,100,18,7,110,20,6
147,dig,"dig 17 8",2,1276,346,136,17,7,100,18,7,110,20,6
148,move,"move 19 7",3,1281,346,136,17,7,100,18,7,110,19,7
149,dig,"dig 16 8",1,1288,346,136,17,7,100,18,7,110,19,7
